"#","Node","Tgw","Tgnum","Tanggal","Area","Segmen","Opr","sub_opr","Xch","To Xch","Attempt","Seiz","Conn","Answ","seiz_t","con_t","ans_t","Cct","idle_cct","dial_tout","Occupied","Vacant","Incomplete","rel_early","rel_ring","tg_busy","sub_busy","ring_tout","res_una","Restricts","auth_fail","med_una","Unreach","lack_cap","s_congest","iad_off","n_unspec","protocol_err","Rejected","Intercept","t_control","Lost","seiz_traf","con_traf","ans_traf","Oasr","Po_traf","Pocc"
"5725","SB4S","Malang_MGW","1212","2020-09-16","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Genban Via ISUP","0","0","0","0","0","0","0","465","465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5726","SB4S","Malang_MGW","1211","2020-09-16","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS SB1S Via ISUP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5727","SB4S","Malang_MGW","1210","2020-09-16","REG5","pstn","Telkom","netre-jatim","Malang_MGW","PSTN Jember ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5728","SB4S","Malang_MGW","1209","2020-09-16","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Jakarta 2 via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5729","SB4S","Malang_MGW","1208","2020-09-16","REG5","cell","olo","Telkomsel","Malang_MGW","Telkomsel_DPR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5730","SB4S","Malang_MGW","1207","2020-09-16","REG5","cell","olo","Telkomsel","Malang_MGW","Telkomsel_DPR","1022498","1022498","978877","272857","41968155","38224387","22013597","3875","2487","0","1358","1025","1","23896","328921","0","5623","1160","274","478","0","0","814","39","0","0","352225","23663","0","0","0","385806","485.74","442.41","254.79","26.69","928.85","35.05"
"5731","SB4S","Malang_MGW","1206","2020-09-16","REG5","cell","olo","netre-jatim","Malang_MGW","Smartfren_Jartap ML","107","107","0","0","173","0","0","217","217","0","1","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.46"
"5732","SB4S","Malang_MGW","1205","2020-09-16","REG5","cell","olo","netre-jatim","Malang_MGW","Smartfren_ML","4298","4298","3856","1035","112219","103482","52729","93","77","0","17","626","0","51","1763","0","31","58","0","114","0","0","1","0","0","0","498","121","0","0","0","620","1.3","1.2","0.61","24.08","3.8","18.28"
"5733","SB4S","Malang_MGW","1204","2020-09-16","REG5","cell","olo","netre-jatim","Malang_MGW","Smarttelecom_ML","7227","7227","6336","1467","205069","181230","92522","62","50","0","13","1072","0","51","2966","0","51","125","0","204","0","0","0","0","0","0","980","310","0","0","0","1291","2.37","2.1","1.07","20.3","6.08","20.97"
"5734","SB4S","Malang_MGW","1203","2020-09-16","REG5","cell","olo","Indosat","Malang_MGW","Indosat_DPR","359544","359461","352977","142120","16358087","15051738","10018390","1457","188","0","568","58","1","4531","134254","0","63","2158","51","20","0","0","406","0","0","0","74350","1350","0","0","0","76205","189.33","174.21","115.95","39.54","376.04","38.98"
"5735","SB4S","Malang_MGW","1202","2020-09-16","REG5","cell","olo","netre-jatim","Malang_MGW","Indosat_Jartap_ML 2","366","365","340","223","35921","34661","31980","558","405","0","6","0","0","8","77","0","0","3","14","0","0","0","3","0","0","0","36","0","0","0","0","40","0.42","0.4","0.37","61.1","2.41","1.08"
"5736","SB4S","Malang_MGW","1201","2020-09-16","REG5","cell","olo","XL Axiata","Malang_MGW","XL_DPR","187211","185480","168272","54602","7633469","7087690","4694829","620","140","0","481","12957","39","3137","46416","0","25761","9570","453","62","0","0","323","8","0","0","22502","9585","0","0","0","32453","88.35","82.03","54.34","29.44","178.07","77.58"
"5737","SB4S","Jember_MGW","1401","2020-09-16","REG5","pstn","Telkom","netre-jatim","Jember_MGW","PSTN Jember ","0","0","0","0","0","0","0","558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5738","SB4S","Jember_MGW","1405","2020-09-16","REG5","cell","olo","netre-jatim","Jember_MGW","Smartfren_Jartap_JR 2","5","5","0","0","20","0","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0.01","0"
"5739","SB4S","Jember_MGW","1404","2020-09-16","REG5","cell","olo","netre-jatim","Jember_MGW","Smarttelecom_JR 1","2755","2755","2412","601","76408","62363","25727","31","28","0","4","318","0","13","983","0","39","60","0","161","0","0","2","0","0","0","414","164","0","0","0","580","0.88","0.72","0.3","21.81","2.66","12.9"
"5740","SB4S","Jember_MGW","1403","2020-09-16","REG5","cell","olo","netre-jatim","Jember_MGW","Smartfren_JR 1","2647","2647","2393","529","62065","52435","17264","31","28","0","4","362","0","22","1046","0","21","55","0","149","0","0","0","0","0","0","402","61","0","0","0","463","0.72","0.61","0.2","19.98","2.62","12.9"
"5741","SB4S","Jember_MGW","1402","2020-09-16","REG5","cell","olo","XL Axiata","Jember_MGW","XL_DPR","132457","132457","120304","36345","5263133","4663136","3013946","682","410","0","163","7947","55","1645","35233","0","18570","7576","296","28","0","0","310","3","0","0","18780","5639","0","0","0","24748","60.92","53.97","34.88","27.44","117.05","23.9"
"5742","SB4S","Malang_MGW","342","2020-09-16","","","","","","","5","5","5","1","267","247","43","30","30","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0.07","3.33"
"5743","SB4S","Malang_MGW","341","2020-09-16","","","","","","","20","20","20","18","1442","1357","1242","30","30","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.01","90","0.28","3.33"
"5744","SB4S","Malang_MGW","340","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5745","SB4S","Denpasar_MGW","451","2020-09-16","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5746","SB4S","Denpasar_MGW","450","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5747","SB4S","Denpasar_MGW","447","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5748","SB4S","Denpasar_MGW","446","2020-09-16","","","","","","","24","24","24","23","1851","1840","1595","30","30","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.02","95.83","0.29","3.33"
"5749","SB4S","Denpasar_MGW","445","2020-09-16","","","","","","","41","41","40","33","5607","5599","5062","120","59","0","2","0","0","0","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.06","0.06","80.49","0.64","1.67"
"5750","SB4S","Denpasar_MGW","444","2020-09-16","","","","","","","9","9","9","8","1175","1173","1016","30","30","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","88.89","0.28","3.33"
"5751","SB4S","Denpasar_MGW","443","2020-09-16","","","","","","","30","30","30","29","3542","3534","3311","30","29","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","0.04","0.04","96.67","0.56","6.67"
"5752","SB4S","Denpasar_MGW","442","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5753","SB4S","Denpasar_MGW","441","2020-09-16","","","","","","","7","7","7","5","419","417","213","30","30","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.43","0.17","3.33"
"5754","SB4S","Denpasar_MGW","440","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5755","SB4S","Denpasar_MGW","439","2020-09-16","","","","","","","26","26","25","21","3842","3837","3562","30","30","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0.04","0.04","0.04","80.77","1.23","3.33"
"5756","SB4S","Denpasar_MGW","438","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"5757","SB4S","Denpasar_MGW","437","2020-09-16","","","","","","","4","4","4","4","172","166","165","30","29","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.15","3.33"
"5758","SB4S","Denpasar_MGW","436","2020-09-16","","","","","","","342","342","305","223","36767","36688","32262","60","27","0","4","0","0","0","58","0","33","24","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0.43","0.42","0.37","65.2","2.6","6.67"
"5759","SB4S","Denpasar_MGW","435","2020-09-16","","","","","","","10","10","10","3","636","633","603","30","30","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0.01","0.01","0.01","30","0.43","3.33"
"5760","SB4S","Denpasar_MGW","434","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5761","SB4S","Denpasar_MGW","433","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5762","SB4S","Denpasar_MGW","432","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5763","SB4S","Denpasar_MGW","431","2020-09-16","","","","","","","20","20","20","20","237","233","225","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.09","3.33"
"5764","SB4S","Denpasar_MGW","430","2020-09-16","","","","","","","20","20","20","18","2220","2220","2156","30","30","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.02","90","0.37","3.33"
"5765","SB4S","Denpasar_MGW","429","2020-09-16","","","","","","","0","0","0","0","0","0","0","60","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5766","SB4S","Denpasar_MGW","428","2020-09-16","","","","","","","6","6","6","6","786","785","738","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","100","0.22","3.33"
"5767","SB4S","Denpasar_MGW","427","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5768","SB4S","Denpasar_MGW","426","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5769","SB4S","Denpasar_MGW","425","2020-09-16","","","","","","","384","384","384","384","33559","33502","33496","90","86","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.39","0.39","0.39","100","1.8","5.56"
"5770","SB4S","Denpasar_MGW","424","2020-09-16","","","","","","","32","32","32","32","2817","2813","2781","120","118","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.03","100","0.68","2.5"
"5771","SB4S","Denpasar_MGW","423","2020-09-16","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5772","SB4S","Denpasar_MGW","422","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5773","SB4S","Denpasar_MGW","421","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5774","SB4S","Denpasar_MGW","420","2020-09-16","","","","","","","18","18","18","14","2519","2515","2311","30","29","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.03","0.03","0.03","77.78","0.77","6.67"
"5775","SB4S","Denpasar_MGW","419","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5776","SB4S","Denpasar_MGW","418","2020-09-16","","","","","","","2","2","2","2","14","14","13","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.01","3.33"
"5777","SB4S","Denpasar_MGW","417","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5778","SB4S","Denpasar_MGW","416","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5779","SB4S","Denpasar_MGW","415","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5780","SB4S","Denpasar_MGW","414","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5781","SB4S","Denpasar_MGW","413","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5782","SB4S","Denpasar_MGW","412","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5783","SB4S","Denpasar_MGW","410","2020-09-16","","","","","","","1880","1880","1877","1875","299082","298488","298218","60","48","0","13","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.46","3.45","3.45","99.73","10.26","21.67"
"5784","SB4S","Denpasar_MGW","411","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5785","BM1S","PT1G","309","2020-09-17","REG6","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5786","BM1S","BP1G","64","2020-09-17","REG6","sljj","telkom","netre-kti","BM1S","DP1S","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5787","BM1S","BP1G","63","2020-09-17","REG6","sljj","telkom","netre-jatim","BM1S","ML1S","41","38","38","28","3642","3603","2667","30","1","0","1","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","0.04","0.03","73.68","0.58","3.33"
"5788","BM1S","PT1G","102","2020-09-17","REG6","cell","olo","smart","PT1G","SMARTFREN","1951","1951","1646","433","74282","70090","46806","31","21","0","11","183","0","20","732","0","15","39","158","54","0","0","1","0","0","0","308","4","0","0","0","317","0.86","0.81","0.54","22.19","2.74","35.48"
"5789","BM1S","PT1G","184","2020-09-17","REG6","cell","olo","H3I","PT1G","H3I PONTIANAK","48290","48290","46719","13215","2055764","1813790","1085903","124","29","0","96","30","3","917","20207","0","1278","989","11","0","0","0","155","4","0","0","11386","54","0","0","0","11640","23.79","20.99","12.57","27.37","46.44","77.42"
"5790","BM1S","PT1G","395","2020-09-17","REG6","cell","olo","excelcom","PT1G","XL PONTIANAK","15165","15165","13978","3901","713306","609333","391647","248","182","0","36","2","0","736","8158","0","254","507","24","1","0","0","84","0","0","0","1440","56","0","0","0","1582","8.26","7.05","4.53","25.72","16.67","14.52"
"5791","BM1S","PT1G","764","2020-09-17","REG6","cell","olo","indosat","PT1G","Isat Pontianak","277578","277578","227842","95294","9181169","8007825","5142888","2573","0","0","633","174","289","5070","80776","0","1234","25","192","18","0","0","30","0","0","0","89900","4168","0","0","0","94506","106.26","92.68","59.52","34.33","234.01","24.6"
"5792","BM1S","PT1G","908","2020-09-17","REG6","isdn","olo","telkomsel","PT1G","Telkomsel Pontianak","471294","471294","451360","142708","20102174","17606516","11707223","2325","1502","0","699","56","8","13778","144020","0","5381","1218","312","105","0","0","252","5","0","0","158373","2280","0","1","0","162503","232.66","203.78","135.5","30.28","457.73","30.06"
"5793","BM1S","BP1G","47","2020-09-17","REG6","isdn","olo","pln","BP1G","PLN123","3132","3132","3114","3114","502074","500858","500338","120","50","0","11","0","0","16","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5.81","5.8","5.79","99.43","8.57","18.33"
"5794","BM1S","BM1G","851","2020-09-17","REG6","voip","telkom","netre-kal","BM1G","Telkom_Voip","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5795","BM1S","BP1G","880","2020-09-17","REG6","voip","telkom","netre-kal","BP1G","Voip_Telkom","0","0","0","0","0","0","0","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5796","BM1S","BM1G","5","2020-09-17","REG6","teni","telkom","netre-kal","BM1G","RAS TELKOMNET","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5797","BM1S","PT1G","610","2020-09-17","REG6","sljj","telkom","netre-kal","PT1G","PTKC","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5798","BM1S","BP1G","542","2020-09-17","REG6","sljj","telkom","netre-kal","BP1G","BP1T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5799","BM1S","DEFAULT_NODE_REMARK","511","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5800","BM1S","BP1G","510","2020-09-17","REG6","sljj","telkom","netre-kal","BP1G","TRKN","0","0","0","0","0","0","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5801","BM1S","BM1G","422","2020-09-17","REG6","sljj","telkom","netre-kal","BM1G","GSA1","0","0","0","0","0","0","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5802","BM1S","BP1G","421","2020-09-17","REG6","sljj","telkom","netre-kal","BP1G","GSA2","0","0","0","0","0","0","0","419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5803","BM1S","BP1G","420","2020-09-17","REG6","sljj","telkom","netre-kal","BP1G","GSA1","0","0","0","0","0","0","0","682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5804","BM1S","BM1G","412","2020-09-17","REG6","sljj","telkom","netre-kal","BM1G","SMRC","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5805","BM1S","BP1G","411","2020-09-17","REG6","sljj","telkom","netre-kal","BP1G","SMRC","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5806","BM1S","BM1G","360","2020-09-17","REG6","sljj","telkom","netre-kal","BM1G","PLK1","0","0","0","0","0","0","0","327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5807","BM1S","BM1G","310","2020-09-17","REG6","sljj","telkom","netre-kal","BM1G","SMPT","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5808","BM1S","BM1G","112","2020-09-17","REG6","sljj","telkom","netre-kal","BM1G","ULIN","0","0","0","0","0","0","0","239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5809","BM1S","BM1G","111","2020-09-17","REG6","sljj","telkom","netre-kal","BM1G","BJMB","0","0","0","0","0","0","0","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5810","BM1S","BM1G","110","2020-09-17","REG6","sljj","telkom","netre-kal","BM1G","BJMA","0","0","0","0","0","0","0","217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5811","BM1S","BP1G","897","2020-09-17","REG6","cell","olo","telkomsel","BP1G","TSEL_BPP2","851226","851226","817212","213497","34300040","30010703","18317329","2356","1059","0","1267","924","103","22903","239897","0","11205","2931","1590","165","0","0","263","9","0","0","348125","2308","0","4","0","353672","396.99","347.35","212.01","25.08","774.63","53.78"
"5812","BM1S","BP1G","521","2020-09-17","REG6","cell","olo","PT Natrindo Seluler","BP1G","NTS_BP","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5813","BM1S","BP1G","368","2020-09-17","REG6","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5814","BM1S","DEFAULT_NODE_REMARK","119","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5815","BM1S","DEFAULT_NODE_REMARK","118","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5816","BM1S","BP1G","114","2020-09-17","REG6","sljj","telkom","netre-kal","BP1G","BJMA","0","0","0","0","0","0","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5817","BM1S","BP1G","108","2020-09-17","REG6","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5818","BM1S","BP1G","107","2020-09-17","REG6","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5819","BM1S","BP1G","100","2020-09-17","REG6","cell","olo","Smart Fren","BP1G","SFREN_BP","3903","3902","3592","859","142756","134717","86513","31","10","0","22","272","0","50","1649","0","40","56","98","69","0","0","0","0","0","0","802","5","0","0","0","809","1.65","1.56","1","22.01","4.73","70.97"
"5820","BM1S","BP1G","43","2020-09-17","REG6","fwa","olo","undef","BP1G","SLHT","2","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5821","BM1S","BP1G","42","2020-09-17","","","","","","","14","14","14","12","2594","2592","2402","60","28","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.03","85.71","0.55","10"
"5822","BM1S","BP1G","896","2020-09-17","REG6","cell","olo","telkomsel","BP1G","TSEL_BPP1","0","0","0","0","0","0","0","279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5823","BM1S","DEFAULT_NODE_REMARK","829","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5824","BM1S","DEFAULT_NODE_REMARK","828","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5825","BM1S","DEFAULT_NODE_REMARK","827","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5826","BM1S","DEFAULT_NODE_REMARK","826","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5827","BM1S","DEFAULT_NODE_REMARK","825","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5828","BM1S","DEFAULT_NODE_REMARK","824","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5829","BM1S","BP1G","823","2020-09-17","REG6","sli","olo","bakrie telecom","BP1G","Esia_BT_009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5830","BM1S","BP1G","822","2020-09-17","REG6","sli","olo","bakrie telecom","BP1G","Esia_BT_007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5831","BM1S","BP1G","821","2020-09-17","REG6","sljj","olo","bakrie telecom","BP1G","Esia_BT_SLJJ","4","0","0","0","0","0","0","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
